Time,NEG600,NEG400,NEG200,NEG100,NEG50,NEG1,LC,POS1,POS50,POS100,POS200,POS400,POS600,POS800
22-Oct-2019 22:41:00,2.54971976865193e-09,7.24193378118798e-05,0.0094150323420763,0.0149490805342793,0.0227040518075228,0.0609832592308521,0.0873711258172989,0.0484840497374535,0.000284667214145884,8.158145874404e-07,1.19028474142996e-12,2.27496253042304e-26,1.75162308040602e-43,0
22-Oct-2019 22:42:00,2.7211271014238e-09,7.40935574867763e-05,0.00939608830958605,0.0148985181003809,0.0225850790739059,0.0612418986856937,0.0880996584892273,0.0494245514273643,0.000307898648316041,8.98976225016668e-07,1.3829000878457e-12,2.79570055324152e-26,2.43825932792518e-43,0
22-Oct-2019 22:43:00,2.90469404085059e-09,7.57891248213127e-05,0.00937641318887472,0.0148462941870093,0.0224593486636877,0.0614470057189465,0.0888592153787613,0.0503981858491898,0.000334507843945175,9.94602373793896e-07,1.61604497145307e-12,3.44423173158986e-26,3.37712929902281e-43,0
22-Oct-2019 22:44:00,3.08953351790819e-09,7.74051586631685e-05,0.00935606379061937,0.0147942705079913,0.0223335474729538,0.0618544444441795,0.0894696637988091,0.051205113530159,0.000362767197657377,1.09864879505039e-06,1.88280012240749e-12,4.23877952275066e-26,4.69434985548814e-43,0
22-Oct-2019 22:45:00,3.28977955987853e-09,7.90811463957652e-05,0.00933574978262186,0.0147423297166824,0.0222074817866087,0.0621398501098156,0.0901182368397713,0.0519968643784523,0.000393429334508255,1.21276184472663e-06,2.18981842207977e-12,5.18011368240408e-26,6.4880118898239e-43,0
22-Oct-2019 22:46:00,3.51623308247895e-09,8.09155244496651e-05,0.00931854359805584,0.0146954813972116,0.0220937393605709,0.0628639832139015,0.0904980301856995,0.0524592809379101,0.000424533005570993,1.33444916627923e-06,2.54171662016078e-12,6.31478902176103e-26,8.94028420239233e-43,0
22-Oct-2019 22:47:00,3.773588996836e-09,8.30150020192377e-05,0.00930479168891907,0.0146551420912147,0.0219943709671497,0.0635303780436516,0.0908389687538147,0.0527546443045139,0.000454252876807004,1.45598482959031e-06,2.92249796411681e-12,7.64869303162428e-26,1.23174135014151e-42,0
22-Oct-2019 22:48:00,4.07623090836751e-09,8.53502060635947e-05,0.00929368007928133,0.0146186854690313,0.0219066180288792,0.0642325729131699,0.0910913050174713,0.0529186502099037,0.000483226351207122,1.58118189119705e-06,3.3388790864064e-12,9.19393719207933e-26,1.67735426179681e-42,0
22-Oct-2019 22:49:00,4.40961356318326e-09,8.79033614182845e-05,0.0092861857265234,0.0145883001387119,0.0218326468020678,0.0649145767092705,0.0912798866629601,0.0529799051582813,0.000510794343426824,1.70764826634695e-06,3.78988377139344e-12,1.09337206147377e-25,2.25468922909863e-42,0
22-Oct-2019 22:50:00,4.78735406872488e-09,9.06447749002837e-05,0.00928019545972347,0.0145613858476281,0.0217707045376301,0.0655870661139488,0.0913759097456932,0.0529063828289509,0.00053537538042292,1.82943199433794e-06,4.25572641363225e-12,1.28670707820147e-25,2.99877871365511e-42,0
22-Oct-2019 22:51:00,5.19318543723557e-09,9.34852796490304e-05,0.00927678309381008,0.0145392529666424,0.0217212475836277,0.06619843095541,0.0914246663451195,0.0527757555246353,0.000558022642508149,1.95122174773132e-06,4.75630732715837e-12,1.50120649345914e-25,3.92924089396679e-42,0
22-Oct-2019 22:52:00,5.64148328052738e-09,9.64511928032152e-05,0.00927344709634781,0.0145177161321044,0.0216752253472805,0.0665735825896263,0.0915505737066269,0.0527654737234116,0.00058059289585799,2.07744437830115e-06,5.28759544829449e-12,1.73509660280522e-25,5.08671342549909e-42,0
22-Oct-2019 22:53:00,6.14169159973699e-09,9.95810696622357e-05,0.00927157141268253,0.0144984684884548,0.0216370988637209,0.0669903680682182,0.0915938094258308,0.0526816360652447,0.000601110281422734,2.20255537897174e-06,5.85525508287055e-12,2.00209261589358e-25,6.55807681304014e-42,0
22-Oct-2019 22:54:00,6.68207134069121e-09,0.000102899874036666,0.00927214697003365,0.014483530074358,0.0216106362640858,0.0673451870679855,0.0916213467717171,0.0525678768754005,0.000620119215454906,2.32918796427839e-06,6.4631737461962e-12,2.29406766302673e-25,8.32091028116076e-42,0
22-Oct-2019 22:55:00,7.26883975232795e-09,0.000106208775832783,0.00927181076258421,0.0144696142524481,0.0215938128530979,0.0677731707692146,0.0915176197886467,0.052319947630167,0.000634924450423568,2.4432313239231e-06,7.04522377936723e-12,2.58805294961351e-25,1.03864242175755e-41,0
22-Oct-2019 22:56:00,7.88881227009597e-09,0.000109714761492796,0.00927442312240601,0.0144608607515693,0.0215918328613043,0.0681500285863876,0.0913691818714142,0.0520167537033558,0.000647199049126357,2.55471081800351e-06,7.64991455598496e-12,2.88876746624085e-25,1.27153822652834e-41,0
22-Oct-2019 22:57:00,8.5850331288384e-09,0.000113364556455053,0.00927767343819141,0.0144546404480934,0.0216022320091724,0.0684722289443016,0.0911588445305824,0.0516421236097813,0.000655591080430895,2.65476842287171e-06,8.23954793283121e-12,3.19794498126703e-25,1.54072766152514e-41,0
22-Oct-2019 22:58:00,9.37196009687113e-09,0.000117352778033819,0.00928277894854546,0.0144514869898558,0.0216245912015438,0.0687303319573402,0.0909170433878899,0.0512519292533398,0.000661414465866983,2.74845797321177e-06,8.82366402166213e-12,3.51420720677918e-25,1.84803241475157e-41,0
22-Oct-2019 22:59:00,1.02597912388092e-08,0.000121644123282749,0.00929075479507446,0.0144551265984774,0.0216692257672548,0.0690067410469055,0.0905607119202614,0.0507209338247776,0.000663201848510653,2.83099439002399e-06,9.40136943988756e-12,3.84739937339351e-25,2.20326157545791e-41,0
22-Oct-2019 23:00:00,1.12638689486744e-08,0.000126186467241496,0.0093001639470458,0.0144618041813374,0.0217292848974466,0.0692469552159309,0.0901359766721725,0.0501411780714989,0.000661848753225058,2.90300408778421e-06,9.96424730920209e-12,4.1955098858017e-25,2.62084851782671e-41,0
22-Oct-2019 23:01:00,1.23946115593299e-08,0.00013106815458741,0.00931033864617348,0.0144690116867423,0.0217958185821772,0.0691611245274544,0.0899003818631172,0.0497643835842609,0.0006605094531551,2.97578981189872e-06,1.05399812141971e-11,4.55307637527317e-25,3.10261492986158e-41,0
22-Oct-2019 23:02:00,1.36495437175199e-08,0.000136086688144132,0.00932107586413622,0.0144794890657067,0.0218792818486691,0.0692053511738777,0.0895369797945023,0.0492949150502682,0.000656948483083397,3.04293916997267e-06,1.11181489362289e-11,4.9254645750776e-25,3.63202548968349e-41,0
22-Oct-2019 23:03:00,1.50361803008536e-08,0.000141386335599236,0.00933293625712395,0.0144929783418775,0.0219785142689943,0.0692573636770248,0.0890984088182449,0.0487478971481323,0.000650677771773189,3.09668280351616e-06,1.16562714341795e-11,5.29333457404738e-25,4.25308096907225e-41,0
22-Oct-2019 23:04:00,1.65868900836585e-08,0.000146977763506584,0.00934622064232826,0.0145093724131584,0.0220933966338634,0.0691912919282913,0.0886713117361069,0.048210259526968,0.000642710365355015,3.14438307214004e-06,1.22081971268284e-11,5.69971429721972e-25,4.98596006591413e-41,0
22-Oct-2019 23:05:00,1.82731110243139e-08,0.000152745938976295,0.00935863610357046,0.014525325037539,0.0222133975476027,0.0689815282821655,0.0883925184607506,0.0478590726852417,0.000636260025203228,3.1998251870391e-06,1.2815241923203e-11,6.17213005980618e-25,5.9021290018897e-41,0
22-Oct-2019 23:06:00,2.00151877294275e-08,0.00015827888273634,0.00936797820031643,0.0145348841324449,0.0223229452967644,0.0685034319758415,0.0884295031428337,0.0478616803884506,0.00063391390722245,3.27689645018836e-06,1.35569290168891e-11,6.75600891007197e-25,7.06044231250059e-41,0
22-Oct-2019 23:07:00,2.17844036143333e-08,0.000163405609782785,0.00937182828783989,0.0145337274298072,0.0224056225270033,0.0679464563727379,0.0887700468301773,0.048285897821188,0.000638349680230021,3.38878840011603e-06,1.45165685028203e-11,7.46470330491409e-25,8.49677323843353e-41,0
22-Oct-2019 23:08:00,2.34866757153895e-08,0.000168032784131356,0.00937154423445463,0.0145257487893105,0.0224711690098047,0.0675702169537544,0.0891525223851204,0.0488187186419964,0.000647084496449679,3.5280279462313e-06,1.57103843823059e-11,8.37714863866123e-25,1.03945517486686e-40,0
22-Oct-2019 23:09:00,2.51568614828557e-08,0.000172291198396124,0.00936687830835581,0.0145090585574508,0.0225105751305819,0.0671444237232208,0.0897256061434746,0.0495982691645622,0.000661578902509063,3.70229872714845e-06,1.71770566520513e-11,9.52102949174404e-25,1.29496793685185e-40,0
22-Oct-2019 23:10:00,2.67498680983635e-08,0.000176073182956316,0.00935886055231094,0.014485421590507,0.0225259587168694,0.0667408555746078,0.0904235169291496,0.0505635105073452,0.000682454847265035,3.92294077755651e-06,1.90296268326451e-11,1.09775714203067e-24,1.63467071057347e-40,0
22-Oct-2019 23:11:00,2.83406542678222e-08,0.000179515860509127,0.00934661366045475,0.0144533300772309,0.0225147325545549,0.0664147511124611,0.0911643952131271,0.0516275987029076,0.000708550505805761,4.18090803577797e-06,2.12628248341673e-11,1.27979576920321e-24,2.0996075280518e-40,0
22-Oct-2019 23:12:00,2.9829767100864e-08,0.000182568648597226,0.00933248735964298,0.0144186401739717,0.0224913191050291,0.0663112103939056,0.0918295159935951,0.0526190437376499,0.000739001960027963,4.48095579486107e-06,2.39708097121705e-11,1.51147317301395e-24,2.73271417423376e-40,0
22-Oct-2019 23:13:00,3.12152010906175e-08,0.000185250915819779,0.00931566301733255,0.014377654530108,0.0224440023303032,0.0660483837127686,0.0926249474287033,0.0537702478468418,0.000775675114709884,4.83145777252503e-06,2.72131085027327e-11,1.79800806278137e-24,3.60881998711427e-40,0
22-Oct-2019 23:14:00,3.25691047464716e-08,0.0001875407906482,0.00929475110024214,0.0143297407776117,0.022372230887413,0.0657536387443542,0.0934601947665215,0.0550130233168602,0.000819089356809855,5.24154120284948e-06,3.11458844826085e-11,2.16959172307009e-24,4.85879223027665e-40,0
22-Oct-2019 23:15:00,3.38883339168206e-08,0.000189659942407161,0.00927243940532207,0.0142772197723389,0.0222795158624649,0.0654948800802231,0.0942871645092964,0.0563591159880161,0.000871911237481982,5.74453451918089e-06,3.62136744203045e-11,2.66975300559214e-24,6.68897210259273e-40,0
22-Oct-2019 23:16:00,3.52917552959298e-08,0.000191583429113962,0.00924717634916306,0.0142187513411045,0.0221632402390242,0.0653404965996742,0.0949355065822601,0.0578729398548603,0.000933960545808077,6.3364541347255e-06,4.24627381867548e-11,3.33249004042551e-24,9.43740884559621e-40,0
22-Oct-2019 23:17:00,3.66269254925555e-08,0.000193418643902987,0.00922142993658781,0.0141593497246504,0.0220382735133171,0.065354622900486,0.0955500826239586,0.0591969378292561,0.00100389320868999,7.01628141541732e-06,5.01006909570112e-11,4.20139311182523e-24,1.35201619863298e-39,0
22-Oct-2019 23:18:00,3.78671245471196e-08,0.000194928637938574,0.00919437408447266,0.014097897335887,0.0219061858952045,0.0654389262199402,0.096119798719883,0.0603860169649124,0.00108017039019614,7.78106186771765e-06,5.92415561051496e-11,5.32783718067426e-24,1.95767841439113e-39,0
22-Oct-2019 23:19:00,3.90556671447939e-08,0.00019619679369498,0.00916512589901686,0.0140324700623751,0.0217578206211329,0.0654303580522537,0.0966188833117485,0.0617194473743439,0.00116740609519184,8.66032041813014e-06,7.02530741913954e-11,6.77062748872185e-24,2.85292456299586e-39,0
22-Oct-2019 23:20:00,4.01619892897997e-08,0.000197201516130008,0.00913499481976032,0.013965773396194,0.0216027572751045,0.0654474720358849,0.0971112698316574,0.062960296869278,0.00126552081201226,9.67942560237134e-06,8.38890484855526e-11,8.70410979020044e-24,4.20609122766805e-39,0
22-Oct-2019 23:21:00,4.11563902957823e-08,0.000197940622456372,0.0091030802577734,0.0138959111645818,0.0214353259652853,0.0654279962182045,0.0975868180394173,0.0641815736889839,0.00137719174381346,1.08615140561596e-05,1.00656448454028e-10,1.1295671691728e-23,6.31396641665937e-39,0
22-Oct-2019 23:22:00,4.19804742080032e-08,0.000198308538529091,0.00906848907470703,0.0138204135000706,0.0212493129074574,0.0652317926287651,0.0979249253869057,0.0656714513897896,0.00150803092401475,1.22666333481902e-05,1.21688104037787e-10,1.48051758083979e-23,9.63324450988099e-39,0
22-Oct-2019 23:23:00,4.25990300811918e-08,0.000198098772671074,0.0090308440849185,0.0137400599196553,0.0210472773760557,0.0649691745638847,0.0982374399900436,0.0671363994479179,0.00166148168500513,1.39550356834661e-05,1.48724810244971e-10,1.96504210194159e-23,1.47728219199467e-38,0
22-Oct-2019 23:24:00,4.30078728186345e-08,0.000197447327082045,0.00898981187492609,0.0136546893045306,0.020830150693655,0.0646777525544167,0.0985373482108116,0.0684748291969299,0.00183861271943897,1.59391856868751e-05,1.82469012122155e-10,2.61988642564605e-23,2.27765286755291e-38,0
22-Oct-2019 23:25:00,4.32589715160248e-08,0.000196543885977007,0.00894800387322903,0.0135691063478589,0.020611023530364,0.0644703283905983,0.0988352075219154,0.0695983842015266,0.00203500548377633,1.82179501280189e-05,2.24186322284048e-10,3.49793484040608e-23,3.49716424521718e-38,0
22-Oct-2019 23:26:00,4.35500986384341e-08,0.000195721324416809,0.00890741869807243,0.0134865734726191,0.0204006861895323,0.0645016953349113,0.0992659479379654,0.0702612698078156,0.00224307714961469,2.07487701118225e-05,2.74282818679694e-10,4.65078216263894e-23,5.35315407342826e-38,0
22-Oct-2019 23:27:00,4.38865477292438e-08,0.000195161803276278,0.00886965449899435,0.0134104890748858,0.0202082134783268,0.0647286251187325,0.0997272431850433,0.0707184672355652,0.00245627504773438,2.3490347302868e-05,3.33341215741356e-10,6.1684795468027e-23,8.17836683825333e-38,0
22-Oct-2019 23:28:00,4.44232703955549e-08,0.000194867971003987,0.00883314665406942,0.0133368847891688,0.0200234726071358,0.0649527981877327,0.100141175091267,0.0711864829063416,0.00268011982552707,2.65201470028842e-05,4.03373362489745e-10,8.13514575557596e-23,1.23381796236177e-37,0
22-Oct-2019 23:29:00,4.5015717375918e-08,0.000194707696209662,0.00879856944084167,0.0132669005542994,0.0198492575436831,0.0652713999152184,0.100598089396954,0.0714841932058334,0.00290821120142937,2.97884180326946e-05,4.85636530989098e-10,1.06704039721708e-22,1.84272821980441e-37,0
22-Oct-2019 23:30:00,4.5772186041404e-08,0.000194812513655052,0.0087654497474432,0.0132002308964729,0.0196859464049339,0.065632052719593,0.101039446890354,0.0717543512582779,0.00314044137485325,3.33146454067901e-05,5.8027710414521e-10,1.39194342643179e-22,2.7371399231996e-37,0
22-Oct-2019 23:31:00,4.67003431481317e-08,0.000195291402633302,0.00873565301299095,0.0131387319415808,0.0195354726165533,0.0660478323698044,0.101488769054413,0.0719684287905693,0.00337417749688029,3.71146961697377e-05,6.91404544728158e-10,1.80962545956038e-22,4.02041049309453e-37,0
22-Oct-2019 23:32:00,4.79753730076027e-08,0.000196176537428983,0.00870769843459129,0.0130809359252453,0.0193974990397692,0.0665523335337639,0.101966060698032,0.0720719993114471,0.00360146001912653,4.10841057600919e-05,8.16739065268024e-10,2.33641692708287e-22,5.85537069893986e-37,0
22-Oct-2019 23:33:00,4.94558776154008e-08,0.000197479137568735,0.00868362560868263,0.0130295623093843,0.019278047606349,0.0672464296221733,0.102544479072094,0.0719150975346565,0.00381351658143103,4.51533524028491e-05,9.56801415874509e-10,2.98686720088194e-22,8.39139671495507e-37,0
22-Oct-2019 23:34:00,5.11178726014805e-08,0.000199212037841789,0.00866295862942934,0.0129840867593884,0.0191761571913958,0.0680257380008698,0.103108681738377,0.0717079490423203,0.00400550710037351,4.92164981551468e-05,1.1075784733805e-09,3.75714557240182e-22,1.17831102799791e-36,0
22-Oct-2019 23:35:00,5.29255714809551e-08,0.000201110509806313,0.00864419341087341,0.0129432948306203,0.019091110676527,0.0688911080360413,0.103663384914398,0.0714007318019867,0.00416943337768316,5.3120449592825e-05,1.26475396822201e-09,4.66085629505185e-22,1.6243369303366e-36,0
22-Oct-2019 23:36:00,5.47741052514539e-08,0.00020316889276728,0.0086276400834322,0.0129059180617332,0.0190166663378477,0.0696472153067589,0.104127280414104,0.0712452381849289,0.00432281568646431,5.71468008274678e-05,1.43751377468249e-09,5.72777994085496e-22,2.20113487522535e-36,0
22-Oct-2019 23:37:00,5.67475737511813e-08,0.000205175558221526,0.00861056335270405,0.0128681138157845,0.0189438164234161,0.0701925158500671,0.104463689029217,0.0713567733764648,0.00447355583310127,6.13583906670101e-05,1.62777125112257e-09,7.00484704413132e-22,2.95813558752048e-36,0
22-Oct-2019 23:38:00,5.88354716057893e-08,0.000207291101105511,0.0085939085111022,0.0128302965313196,0.0188722033053637,0.0706330835819244,0.104790531098843,0.071506641805172,0.00462735863402486,6.59045472275466e-05,1.84233972522208e-09,8.5628622256367e-22,3.95410069103027e-36,0
22-Oct-2019 23:39:00,6.09438259857598e-08,0.000209443081985228,0.00857851840555668,0.0127947917208076,0.0188081078231335,0.0711079016327858,0.105116650462151,0.0715782418847084,0.00477102724835277,7.05693018971942e-05,2.07982764344194e-09,1.04520581283317e-21,5.26524934277697e-36,0
22-Oct-2019 23:40:00,6.31669863082607e-08,0.000211605132790282,0.00856285076588392,0.0127596529200673,0.018748477101326,0.0715921446681023,0.105396941304207,0.0716400295495987,0.00490577146410942,7.53319036448374e-05,2.33472108313038e-09,1.26465868726869e-21,6.93519927801293e-36,0
22-Oct-2019 23:41:00,6.5478992894441e-08,0.00021383173589129,0.0085486751049757,0.012727340683341,0.0186986140906811,0.0721721425652504,0.105614721775055,0.0716479048132896,0.00502749206498265,8.01622081780806e-05,2.61158894510061e-09,1.51961509871346e-21,9.00520221240105e-36,0
22-Oct-2019 23:42:00,6.80263170238504e-08,0.000216306318179704,0.00853615812957287,0.0126980599015951,0.0186598766595125,0.0728917345404625,0.105750232934952,0.0715608596801758,0.00512969493865967,8.48544514155947e-05,2.89917134743689e-09,1.81090192485745e-21,1.15999007969045e-35,0
22-Oct-2019 23:43:00,7.08246048475303e-08,0.000219158959225751,0.00852590054273605,0.012672676704824,0.0186350606381893,0.0735791847109795,0.105896674096584,0.0714224278926849,0.00521130627021194,8.93811593414284e-05,3.19652393443448e-09,2.14339884469018e-21,1.48807052430636e-35,0
22-Oct-2019 23:44:00,7.39394252491365e-08,0.000222200120333582,0.00851733796298504,0.0126504395157099,0.0186229161918163,0.0742360204458237,0.106034867465496,0.0712625235319138,0.00527792610228062,9.3889597337693e-05,3.51785311991648e-09,2.53703887129543e-21,1.90296894665189e-35,0
22-Oct-2019 23:45:00,7.72608999000113e-08,0.000225359326577745,0.00850846897810698,0.0126270055770874,0.0186103731393814,0.0745755955576897,0.106253705918789,0.0712924525141716,0.00534849334508181,9.86561135505326e-05,3.87041110272435e-09,3.00835188443362e-21,2.44670683038857e-35,0
22-Oct-2019 23:46:00,8.06534359298894e-08,0.00022838449513074,0.00849844422191381,0.0126013606786728,0.0185939520597458,0.074601523578167,0.106567353010178,0.0715293064713478,0.00543384673073888,0.000104019847640302,4.27869917274393e-09,3.59355530867878e-21,3.15443421167088e-35,0
22-Oct-2019 23:47:00,8.41078247049154e-08,0.000231220546993427,0.00848695263266563,0.0125730643048882,0.0185715928673744,0.0745991468429565,0.106849491596222,0.0718539580702782,0.00553295202553272,0.000109945838630665,4.74727412935749e-09,4.30212880348743e-21,4.07336056222845e-35,0
22-Oct-2019 23:48:00,8.74222791935608e-08,0.000233868733630516,0.00847523380070925,0.0125450706109405,0.0185527298599482,0.074747659265995,0.10706302523613,0.0720851197838783,0.00562932062894106,0.00011610116052907,5.26587573546067e-09,5.16642026029954e-21,5.2963551015229e-35,0
22-Oct-2019 23:49:00,9.07924544435446e-08,0.000236444204347208,0.00846284441649914,0.0125161753967404,0.0185328964143991,0.0747673735022545,0.107322745025158,0.0723800882697105,0.00573183782398701,0.000122707453556359,5.8518008216879e-09,6.22327354760031e-21,6.91602330895033e-35,0
22-Oct-2019 23:50:00,9.39692839097006e-08,0.000238736072788015,0.00844931788742542,0.0124854287132621,0.0185086447745562,0.0747112929821014,0.107569836080074,0.0727826803922653,0.00584794674068689,0.000130050073494203,6.53555076723933e-09,7.57993416661502e-21,9.13767606355265e-35,0
22-Oct-2019 23:51:00,9.68216582464265e-08,0.000240545268752612,0.0084323538467288,0.0124482354149222,0.018464358523488,0.0743662193417549,0.107597835361958,0.0737705752253532,0.00600017933174968,0.000138718547532335,7.35820249175845e-09,9.33146003312765e-21,1.22516828548852e-34,0
22-Oct-2019 23:52:00,9.88792265843585e-08,0.000241425732383505,0.00841123796999454,0.0124044753611088,0.018398255109787,0.0738615468144417,0.107570379972458,0.074936531484127,0.00619456125423312,0.000149146158946678,8.38711855521979e-09,1.16649567359789e-20,1.66417708420099e-34,0
22-Oct-2019 23:53:00,1.00209604170232e-07,0.000241427449509501,0.00838448572903872,0.0123521387577057,0.0183035712689161,0.0731273144483566,0.107436664402485,0.0763237923383713,0.00643987953662872,0.000161713091074489,9.6729904086601e-09,1.48472360669505e-20,2.30772913200187e-34,0
22-Oct-2019 23:54:00,1.00828337679104e-07,0.000240601060795598,0.00835324544459581,0.0122925024479628,0.0181809533387423,0.0722179636359215,0.107225522398949,0.0777551755309105,0.00674453843384981,0.000177052803337574,1.13300391291205e-08,1.92995922595668e-20,3.27252117139155e-34,0
22-Oct-2019 23:55:00,1.00890417797928e-07,0.000239192973822355,0.00831814855337143,0.0122264623641968,0.0180326998233795,0.0711682066321373,0.106901824474335,0.0791567414999008,0.00710963364690542,0.000195553424418904,1.345422084853e-08,2.55514669500952e-20,4.74042203786829e-34,0
22-Oct-2019 23:56:00,1.00499413235866e-07,0.000237198997638188,0.00827935803681612,0.0121564455330372,0.0178690142929554,0.0701833069324493,0.106585927307606,0.0802261382341385,0.00751638924703002,0.000216859247302637,1.60867976717327e-08,3.43138654958776e-20,6.98377907883822e-34,0
22-Oct-2019 23:57:00,9.95325990515994e-08,0.000234815408475697,0.00823924224823713,0.0120850708335638,0.0176961123943329,0.0692471489310265,0.106245286762714,0.0810649618506432,0.00796453002840281,0.000241349989664741,1.93581151108901e-08,4.64448246081372e-20,1.04040589717732e-33,0
22-Oct-2019 23:58:00,9.80788144033795e-08,0.000231887301197276,0.00819654390215874,0.0120114712044597,0.0175142828375101,0.0683038458228111,0.105822332203388,0.0817922875285149,0.00845180451869965,0.000269184412900358,2.33755077516662e-08,6.33886210234373e-20,1.56800587355727e-33,0
22-Oct-2019 23:59:00,9.63066923986844e-08,0.000228601100388914,0.00815073773264885,0.011933971196413,0.0173167809844017,0.0671696737408638,0.105204574763775,0.0825278088450432,0.00900376494973898,0.000301763560855761,2.84183876431143e-08,8.73208625374143e-20,2.39024139675441e-33,0
23-Oct-2019 00:00:00,9.42370093071077e-08,0.000224992269068025,0.0081030260771513,0.011854687705636,0.0171101037412882,0.0659688487648964,0.104483388364315,0.0831212997436523,0.00962154939770699,0.000339931662892923,3.48644491054984e-08,1.22299907261581e-19,3.70952442062119e-33,0
23-Oct-2019 00:01:00,9.22225495969542e-08,0.000221274647628888,0.00805274676531553,0.0117727620527148,0.0168928056955338,0.0646752491593361,0.103640623390675,0.0835552886128426,0.0103109208866954,0.000384403945645317,4.30515783023111e-08,1.73510620210648e-19,5.86808139095829e-33,0
23-Oct-2019 00:02:00,8.99894345707253e-08,0.000217367371078581,0.00800170656293631,0.0116912536323071,0.0166744515299797,0.0634632036089897,0.102824047207832,0.083717055618763,0.011062447912991,0.000435720779933035,5.35084190289581e-08,2.49121623191077e-19,9.38617325047021e-33,0
23-Oct-2019 00:03:00,8.7592248121382e-08,0.000213259714655578,0.00794871896505356,0.0116086173802614,0.0164519920945168,0.0622371919453144,0.101941213011742,0.0837309211492538,0.0118755027651787,0.000494022679049522,6.65294734858435e-08,3.58169205235461e-19,1.50644082630089e-32,0
23-Oct-2019 00:04:00,8.50261869800306e-08,0.00020905295968987,0.00789504777640104,0.0115267978981137,0.0162316579371691,0.0610969178378582,0.10108371078968,0.0835818201303482,0.0127379726618528,0.000559371837880462,8.25983974550581e-08,5.13956369298212e-19,2.41145495555652e-32,0
23-Oct-2019 00:05:00,8.24900823204189e-08,0.000204863987164572,0.00784212723374367,0.0114480322226882,0.0160210467875004,0.060212567448616,0.100420087575912,0.0832058861851692,0.0136232264339924,0.000631127681117505,1.02323717499075e-07,7.37671967155336e-19,3.85052570268629e-32,0
23-Oct-2019 00:06:00,8.00564734504405e-08,0.000200901296921074,0.00778985675424337,0.0113711822777987,0.0158163867890835,0.0593988224864006,0.0997882708907127,0.0828039273619652,0.0145401293411851,0.000710049294866621,1.26326185068137e-07,1.05591001059678e-18,6.15199259057225e-32,0
23-Oct-2019 00:07:00,7.75962476495806e-08,0.000196905093616806,0.00773778790608048,0.0112960310652852,0.0156174544245005,0.0586082525551319,0.0991306975483894,0.0824717208743095,0.0154869994148612,0.000796910841017962,1.55726141315427e-07,1.5134053060288e-18,9.83657904547753e-32,0
23-Oct-2019 00:08:00,7.5187628567619e-08,0.000192887979210354,0.00768473371863365,0.0112207159399986,0.0154181784018874,0.057685099542141,0.0983376726508141,0.0821792632341385,0.016493882983923,0.000894759257789701,1.9227924497045e-07,2.16831232112786e-18,1.5645338452806e-31,0
23-Oct-2019 00:09:00,7.27227060792757e-08,0.000188827252713963,0.00763096706941724,0.0111461943015456,0.0152222719043493,0.0568187460303307,0.0975916832685471,0.0817647650837898,0.0175327938050032,0.00100258784368634,2.37031926531017e-07,3.10232847967094e-18,2.48042661639328e-31,0
23-Oct-2019 00:10:00,7.03876992247388e-08,0.00018487534543965,0.00757782766595483,0.0110738156363368,0.0150337694212794,0.0561123229563236,0.0969841405749321,0.081252783536911,0.0185729432851076,0.0011189638171345,2.91036343469386e-07,4.40825806971251e-18,3.88810931336739e-31,0
23-Oct-2019 00:11:00,6.82655070249893e-08,0.000181237250217237,0.00752718839794397,0.0110055897384882,0.0148583985865116,0.0557406581938267,0.0966934189200401,0.0805697366595268,0.0195697098970413,0.00124053645413369,3.5430184652796e-07,6.20388892214313e-18,6.03206383737452e-31,0
23-Oct-2019 00:12:00,6.65597994498057e-08,0.000178130401764065,0.00748006720095873,0.0109419794753194,0.0146974325180054,0.0556091628968716,0.0965901091694832,0.0799938961863518,0.0205029081553221,0.00136547000147402,4.27043858053366e-07,8.62401466727168e-18,9.25052928390898e-31,0
23-Oct-2019 00:13:00,6.52348006724424e-08,0.00017548339383211,0.00743695488199592,0.0108834402635694,0.0145522328093648,0.0557849518954754,0.0967684537172318,0.0794007554650307,0.0213509909808636,0.00149179378058761,5.09841072471318e-07,1.18218370127588e-17,1.39347604840826e-30,0
23-Oct-2019 00:14:00,6.41985522520372e-08,0.000173228298081085,0.00739680835977197,0.0108290389180183,0.0144208902493119,0.0561749413609505,0.0971187949180603,0.078906461596489,0.0221005715429783,0.00161641591694206,6.01132512656477e-07,1.59446491151497e-17,2.06520928592012e-30,0
23-Oct-2019 00:15:00,6.33458654419883e-08,0.000171253777807578,0.00735956151038408,0.0107782771810889,0.0143012395128608,0.056674849241972,0.097553014755249,0.0785311013460159,0.0227687377482653,0.00174068112391979,7.02074373748474e-07,2.12026838902083e-17,3.01367430019748e-30,0
23-Oct-2019 00:16:00,6.28132283964078e-08,0.000169679231476039,0.00732487486675382,0.0107301566749811,0.0141898617148399,0.0571443513035774,0.0979394540190697,0.0783518776297569,0.0233794078230858,0.00186684168875217,8.14855638964218e-07,2.79453176132588e-17,4.35209724617933e-30,0
23-Oct-2019 00:17:00,6.2642016018799e-08,0.000168418628163636,0.00729226740077138,0.0106846652925014,0.0140871461480856,0.0577011480927467,0.0984179005026817,0.0781678333878517,0.0239192191511393,0.00199257605709136,9.39724202453363e-07,3.65914031136346e-17,6.23258502399202e-30,0
