Time,NEG600,NEG400,NEG200,NEG100,NEG50,NEG1,LC,POS1,POS50,POS100,POS200,POS400,POS600,POS800
23-Oct-2019 08:00:00,1.62736905622296e-05,9.73757851170376e-05,0.00167881557717919,0.00601089699193835,0.00820791535079479,0.00944400858134031,0.00950348749756813,0.00957185309380293,0.00991367176175117,0.00997897796332836,0.0103066135197878,0.0107075469568372,0.00813447404652834,0.00289241806603968
23-Oct-2019 08:01:00,1.67257094290107e-05,9.96885064523667e-05,0.00174786115530878,0.00610781367868185,0.00825849082320929,0.00945564638823271,0.00951285101473331,0.00957920029759407,0.00991197861731052,0.00998285319656134,0.010317100211978,0.0106946136802435,0.00808742549270391,0.00285491836257279
23-Oct-2019 08:02:00,1.71642186614918e-05,0.000102013196737971,0.00181776995304972,0.00620203139260411,0.00830768793821335,0.00946724973618984,0.0095222657546401,0.00958667229861021,0.00991083588451147,0.00998710654675961,0.0103276735171676,0.0106810554862022,0.00803871732205153,0.00281614647246897
23-Oct-2019 08:03:00,1.75849145307438e-05,0.000104287792055402,0.00188603880815208,0.00628944439813495,0.00835272390395403,0.0094774654135108,0.00953051168471575,0.0095931738615036,0.00991005450487137,0.00999164115637541,0.010338825173676,0.010666823014617,0.00798770040273666,0.00277524022385478
23-Oct-2019 08:04:00,1.7987287719734e-05,0.000106512612546794,0.00195268273819238,0.00637046480551362,0.00839411187916994,0.00948654394596815,0.00953780021518469,0.00959888193756342,0.00990956835448742,0.00999642442911863,0.0103504294529557,0.0106519078835845,0.00793394632637501,0.00273173395544291
23-Oct-2019 08:05:00,1.83767861017259e-05,0.00010872159327846,0.0020190654322505,0.00644866656512022,0.00843367911875248,0.00949534028768539,0.00954492762684822,0.00960453227162361,0.00990953110158443,0.0100015141069889,0.0103617953136563,0.0106361852958798,0.00787840504199266,0.00268668937496841
23-Oct-2019 08:06:00,1.87687237485079e-05,0.000110983470221981,0.00208737095817924,0.00652748346328735,0.00847358163446188,0.00950473733246326,0.00955267250537872,0.00961081124842167,0.0099100386723876,0.0100069893524051,0.010373255237937,0.0106194382533431,0.00782111939042807,0.00264076795428991
23-Oct-2019 08:07:00,1.91816179722082e-05,0.000113364381832071,0.00215889303945005,0.00660820677876472,0.00851386226713657,0.00951472949236631,0.0095610311254859,0.00961773283779621,0.00991116650402546,0.0100129004567862,0.0103849014267325,0.0106018343940377,0.00776190869510174,0.0025943189393729
23-Oct-2019 08:08:00,1.96298078662949e-05,0.000115944669232704,0.00223406520672143,0.0066901883110404,0.00855520833283663,0.00952570419758558,0.00957034807652235,0.00962557177990675,0.0099128820002079,0.0100192613899708,0.0103966575115919,0.0105833318084478,0.00770136900246143,0.00254727038554847
23-Oct-2019 08:09:00,2.01277616724838e-05,0.000118772237328812,0.00231388793326914,0.00677629979327321,0.00859829317778349,0.00953770149499178,0.00958066992461681,0.00963439606130123,0.00991527456790209,0.0100261270999908,0.010408622212708,0.0105638951063156,0.00763926841318607,0.00250006304122508
23-Oct-2019 08:10:00,2.0678626242443e-05,0.000121913937618956,0.00239971745759249,0.00686687184497714,0.00864388328045607,0.00955112464725971,0.00959234964102507,0.00964452233165503,0.00991843082010746,0.0100335804745555,0.010420928709209,0.0105433212593198,0.00757587980479002,0.00245323055423796
23-Oct-2019 08:11:00,2.12888135138201e-05,0.000125408492749557,0.00249214726500213,0.00696251122280955,0.00869174674153328,0.00956585630774498,0.00960528291761875,0.0096558453515172,0.00992234237492085,0.0100417016074061,0.0104335406795144,0.0105216251686215,0.00751196779310703,0.00240747793577611
23-Oct-2019 08:12:00,2.19618959818035e-05,0.000129289095639251,0.00259133288636804,0.00706159416586161,0.00874110404402018,0.009581433609128,0.00961903389543295,0.00966796465218067,0.00992694683372974,0.0100503955036402,0.0104462690651417,0.0104990918189287,0.00744798080995679,0.00236264360137284
23-Oct-2019 08:13:00,2.26899355766363e-05,0.000133541150717065,0.00269501702859998,0.00716048711910844,0.00879017915576696,0.00959706120193005,0.00963284727185965,0.0096801770851016,0.00993197318166494,0.0100595066323876,0.0104589127004147,0.0104757528752089,0.00738367391750216,0.0023182921577245
23-Oct-2019 08:14:00,2.345060420339e-05,0.000138068309752271,0.00280126882717013,0.00725757516920567,0.00883793085813522,0.00961244106292725,0.00964650139212608,0.00969230942428112,0.00993743166327477,0.0100690051913261,0.0104714063927531,0.0104514295235276,0.00731858285143971,0.00227431696839631
23-Oct-2019 08:15:00,2.42162896029186e-05,0.000142816075822338,0.00290892366319895,0.0073519772849977,0.00888424087315798,0.00962752010673285,0.00965994317084551,0.00970430579036474,0.00994327757507563,0.0100788474082947,0.0104837780818343,0.0104261646047235,0.00725276209414005,0.00223059765994549
23-Oct-2019 08:16:00,2.49692384386435e-05,0.000147682338138111,0.00301618222147226,0.00744267273694277,0.00892828404903412,0.00964184757322073,0.00967272743582726,0.00971575360745192,0.00994938425719738,0.0100889271125197,0.0104959374293685,0.010400015860796,0.00718605704605579,0.00218682480044663
23-Oct-2019 08:17:00,2.5693003408378e-05,0.000152590335346758,0.00312023563310504,0.00752599071711302,0.00896849855780602,0.00965497829020023,0.00968447141349316,0.00972629897296429,0.00995555985718966,0.010099034756422,0.0105076357722282,0.0103732123970985,0.00711876433342695,0.00214282493107021
23-Oct-2019 08:18:00,2.63827259914251e-05,0.000157443690113723,0.00321936793625355,0.00760204484686255,0.00900488812476397,0.00966674461960793,0.00969501025974751,0.00973578635603189,0.00996166095137596,0.010109000839293,0.0105187213048339,0.0103458249941468,0.0070505696348846,0.00209851190447807
23-Oct-2019 08:19:00,2.70369728241349e-05,0.000162257478223182,0.00331427971832454,0.00767118483781815,0.00903756078332663,0.00967725459486246,0.0097044575959444,0.00974432751536369,0.00996770523488522,0.0101187825202942,0.0105292098596692,0.0103180352598429,0.00698253465816379,0.00205423100851476
